Date_Pointage;Destination;Objectif;NOMBRE DE BUS;Observation;Action;Shift_Prevu_Nom;Heure_Pointage_Reel;Heure_Cible_Texte
2025-01-10;BNI NAFAA;20 minutes Avant l’heure;1.0;le pont est élevé;;L'horaire 14h;13:52:00;14:00
2025-01-10;SIDI THABET;15 minutes Avant l’heure;1.0;plus ouad elil;;L'horaire 14h;13:32:00;14:00
2025-01-10;OUED LIL;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:42:00;14:00
2025-01-10;CITE TADHAMEN;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2025-01-10;CITE ELBASSATINE;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53:00;14:00
2025-01-10;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;le pont est élevé;;L'horaire 14h;13:50:00;14:00
2025-01-10;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;plus hriza;;L'horaire 14h;13:40:00;14:00
2025-01-10;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:45;14:00
2025-01-10;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50;14:00
2025-01-10;ML JEMIL EXT;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-10;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2025-01-10;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2025-01-10;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-10;JDAIDA STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:41:00;14:00
2025-01-10;TBORBA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:40:00;14:00
2025-01-10;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:41:00;14:00
2025-01-11;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;plus cité;;L'horaire 22h;21:59:00;22:00
2025-01-11;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:30:00;22:00
2025-01-11;BNI TOUN;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:54:00;22:00
2025-01-11;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2025-01-11;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:46:00;22:00
2025-01-11;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:54:00;22:00
2025-01-11;ML BOURG (CNSS);15 minutes Avant l’heure;1.0;plus cité ennajeh;;L'horaire 22h;21:42:00;22:00
2025-01-11;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 22h;22:14:00;22:00
2025-01-11;MATEUR CITÉ ENACER;15 minutes Avant l’heure;1.0;plus jalta;;L'horaire 22h;21:37:00;22:00
2025-01-11;MATEUR TECHGUA +(GARRE ROUTIÈRE);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:51:00;22:00
2025-01-11;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:59:00;22:00
2025-01-11; ZHANA;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:44:00;22:00
2025-01-11;BNI NAFAA;20 minutes Avant l’heure;1.0;le pont est élevé;;L'horaire 22h;22:13:00;22:00
2025-01-11;SIDI THABET;15 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 22h;21:28:00;22:00
2025-01-11;CITE TADHAMEN;15 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 22h;21:34:00;22:00
2025-01-11;CITE ELBASSATINE;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:39:00;22:00
2025-01-11;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;le pont est élevé;;L'horaire 22h;22:11:00;22:00
2025-01-11;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2025-01-11;ML JEMIL EXT;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:41:00;22:00
2025-01-11;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:44:00;22:00
2025-01-11;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2025-01-11;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:40:00;22:00
2025-01-11;JDAIDA STCI;15 minutes Avant l’heure;1.0;vide;;L'horaire 22h;22:09:00;22:00
2025-01-11;TBORBA;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:33:00;22:00
2025-01-11;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:41:00;22:00
2025-01-11;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;plus cité;;L'horaire 06 h;05:44:00;06:00
2025-01-11;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:40:00;06:00
2025-01-11;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2025-01-11;ML BOURG (CITÉ ENAJEH);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51:00;06:00
2025-01-11;MATEUR (JALTA);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:53:00;06:00
2025-01-11;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2025-01-11;BNI NAFAA;20 minutes Avant l’heure;1.0;le pont est élevé;;L'horaire 06 h;05:51:00;06:00
2025-01-11;SIDI THABET;15 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 06 h;05:54:00;06:00
2025-01-11;CITE TADHAMEN;15 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 06 h;06:08:00;06:00
2025-01-11;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;plus cité;;L'horaire 14h;14:04:00;14:00
2025-01-11;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:58:00;14:00
2025-01-11;MATEUR (JALTA);15 minutes Avant l’heure;1.0;;;L'horaire 14h;14:00:00;14:00
2025-01-11;BNI NAFAA;20 minutes Avant l’heure;1.0;le pont est élevé;;L'horaire 14h;14:00:00;14:00
2025-01-13;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;plus cité + boulongerie selem + garroutiere tunis;;L'horaire 22h;21:41:00;22:00
2025-01-13;BNI TOUN;20 minutes Avant l’heure;1.0;plus tesekreya;;L'horaire 22h;21:48:00;22:00
2025-01-13;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2025-01-13;ML BOURG (CNSS);15 minutes Avant l’heure;1.0;plus tinja;;L'horaire 22h;21:46:00;22:00
2025-01-13;ML BOURG (CITÉ ENAJEH);15 minutes Avant l’heure;1.0;plus transfal+Sacem;;L'horaire 22h;21:45:00;22:00
2025-01-13;MATEUR (JALTA);15 minutes Avant l’heure;1.0;plus cité enacer + garroutiere ;;L'horaire 22h;21:44:00;22:00
2025-01-13; ZHANA;20 minutes Avant l’heure;1.0;plus elkalaa;;L'horaire 22h;21:38:00;22:00
2025-01-13;BNI NAFAA;20 minutes Avant l’heure;1.0;suite traveaux;;L'horaire 22h;21:42:00;22:00
2025-01-13;SIDI THABET;15 minutes Avant l’heure;1.0;plus oued elil;;L'horaire 22h;21:26:00;22:00
2025-01-13;CITE TADHAMEN;15 minutes Avant l’heure;1.0;plus cité elbesetine;;L'horaire 22h;21:55:00;22:00
2025-01-13;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2025-01-13;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:51:00;22:00
2025-01-13;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;plus oum hani;;L'horaire 22h;21:47:00;22:00
2025-01-13;TBORBA;15 minutes Avant l’heure;1.0;plus ejdaida+ zhana;;L'horaire 22h;21:55:00;22:00
2025-01-13;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;plus cité + boulongerie selem + garroutiere tunis;;L'horaire 06 h;05:43:00;06:00
2025-01-13;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:38:00;06:00
2025-01-13;BNI TOUN;20 minutes Avant l’heure;1.0;plus tesekreya;;L'horaire 06 h;05:40:00;06:00
2025-01-13;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51:00;06:00
2025-01-13;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:52:00;06:00
2025-01-13;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2025-01-13;ML BOURG (CNSS);15 minutes Avant l’heure;1.0;plus tinja;;L'horaire 06 h;05:52:00;06:00
2025-01-13;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2025-01-13;ML BOURG (CITÉ ENAJEH);15 minutes Avant l’heure;1.0;plus transfal+Sacem;;L'horaire 06 h;05:44:00;06:00
2025-01-13;MATEUR (JALTA);15 minutes Avant l’heure;1.0;plus cité enacer + garroutiere ;;L'horaire 06 h;05:51:00;06:00
2025-01-13;ML BOURG JABANA+PHARMACIE CITÉ ENAJEH;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:44:00;06:00
2025-01-13;MATEUR CITÉ ENACER;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:37:00;06:00
2025-01-13;MATEUR TECHGUA +(GARRE ROUTIÈRE);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:53:00;06:00
2025-01-13;K ANDALOUS 1;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:58:00;06:00
2025-01-13;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48:00;06:00
2025-01-13; ZHANA;20 minutes Avant l’heure;1.0;plus elkalaa;;L'horaire 06 h;05:30:00;06:00
2025-01-13;BNI NAFAA;20 minutes Avant l’heure;1.0;suite traveaux;;L'horaire 06 h;05:52:00;06:00
2025-01-13;SIDI THABET;15 minutes Avant l’heure;1.0;plus oued elil;;L'horaire 06 h;05:55:00;06:00
2025-01-13;OUED LIL;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:49:00;06:00
2025-01-13;CITE TADHAMEN;15 minutes Avant l’heure;1.0;plus cité elbesetine;;L'horaire 06 h;05:53:00;06:00
2025-01-13;CITE ELBASSATINE;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2025-01-13;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:45:00;06:00
2025-01-13;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:47:00;06:00
2025-01-13;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:40;06:00
2025-01-13;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:54;06:00
2025-01-13;ML JEMIL EXT;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:47:00;06:00
2025-01-13;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2025-01-13;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:58:00;06:00
2025-01-13;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;plus oum hani;;L'horaire 06 h;05:44:00;06:00
2025-01-13;JDAIDA STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:42:00;06:00
2025-01-13;TBORBA;15 minutes Avant l’heure;1.0;plus ejdaida+ zhana;;L'horaire 06 h;05:45:00;06:00
2025-01-13;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2025-01-13;BIZERTE ADMI;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:59:00;08:00
2025-01-13;MATEUR ADM ;15 minutes Avant l’heure;1.0;;;L'horaire 08h;08:00:00;08:00
2025-01-13;JARZOUNA ADM;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:55:00;08:00
2025-01-13;ML BOURG ADM;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:56:00;08:00
2025-01-13;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;plus cité + boulongerie selem + garroutiere tunis;;L'horaire 14h;13:59:00;14:00
2025-01-13;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:35:00;14:00
2025-01-13;BNI TOUN;20 minutes Avant l’heure;1.0;plus tesekreya;;L'horaire 14h;13:41:00;14:00
2025-01-13;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-13;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2025-01-13;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2025-01-13;ML BOURG (CNSS);15 minutes Avant l’heure;1.0;plus tinja;;L'horaire 14h;13:49:00;14:00
2025-01-13;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-13;ML BOURG (CITÉ ENAJEH);15 minutes Avant l’heure;1.0;plus transfal+Sacem;;L'horaire 14h;13:45:00;14:00
2025-01-13;MATEUR (JALTA);15 minutes Avant l’heure;1.0;plus cité enacer + garroutiere ;;L'horaire 14h;13:41:00;14:00
2025-01-13;MATEUR TECHGUA +(GARRE ROUTIÈRE);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-13;K ANDALOUS 1;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2025-01-13;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2025-01-13; ZHANA;20 minutes Avant l’heure;1.0;plus elkalaa;;L'horaire 14h;13:32:00;14:00
2025-01-13;BNI NAFAA;20 minutes Avant l’heure;1.0;suite traveaux;;L'horaire 14h;14:04:00;14:00
2025-01-13;SIDI THABET;15 minutes Avant l’heure;1.0;plus oued elil;;L'horaire 14h;13:49:00;14:00
2025-01-13;OUED LIL;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2025-01-13;CITE TADHAMEN;15 minutes Avant l’heure;1.0;plus cité elbesetine;;L'horaire 14h;13:53:00;14:00
2025-01-13;CITE ELBASSATINE;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:49:00;14:00
2025-01-13;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2025-01-13;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:45:00;14:00
2025-01-13;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:45;14:00
2025-01-13;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50;14:00
2025-01-13;ML JEMIL EXT;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2025-01-13;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:44:00;14:00
2025-01-13;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2025-01-13;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;plus oum hani;;L'horaire 14h;13:49:00;14:00
2025-01-13;JDAIDA STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:37:00;14:00
2025-01-13;TBORBA;15 minutes Avant l’heure;1.0;plus ejdaida+ zhana;;L'horaire 14h;13:40:00;14:00
2025-01-13;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:49:00;14:00
2025-01-14;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2025-01-14;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:35:00;22:00
2025-01-14;BNI TOUN;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:34:00;22:00
2025-01-14;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53:00;22:00
2025-01-14;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:49:00;22:00
2025-01-14;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2025-01-14;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:46:00;22:00
2025-01-14;MATEUR (JALTA);15 minutes Avant l’heure;1.0;plus cité encer;;L'horaire 22h;21:42:00;22:00
2025-01-14;MATEUR TECHGUA +(GARRE ROUTIÈRE);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:54:00;22:00
2025-01-14;K ANDALOUS 1;15 minutes Avant l’heure;1.0;k andalous+bach hamba+pont de bizerte;;L'horaire 22h;21:36:00;22:00
2025-01-14;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 22h;22:05:00;22:00
2025-01-14;BNI NAFAA;20 minutes Avant l’heure;1.0;suite traveaux;;L'horaire 22h;21:46:00;22:00
2025-01-14;SIDI THABET;15 minutes Avant l’heure;1.0;plus oued elil;;L'horaire 22h;21:34:00;22:00
2025-01-14;CITE TADHAMEN;15 minutes Avant l’heure;1.0;plus elbesetine;;L'horaire 22h;21:48:00;22:00
2025-01-14;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:36:00;22:00
2025-01-14;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:50:00;22:00
2025-01-14;ML JEMIL EXT;15 minutes Avant l’heure;1.0;plus laazib;;L'horaire 22h;21:45:00;22:00
2025-01-14;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2025-01-14;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:51:00;22:00
2025-01-14;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38:00;22:00
2025-01-14;JDAIDA STCI;15 minutes Avant l’heure;1.0;plus tborba;;L'horaire 22h;21:50:00;22:00
2025-01-14;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;raoued+talla+zhana+khetmine;;L'horaire 22h;21:41:00;22:00
2025-01-14;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:45:00;06:00
2025-01-14;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:36:00;06:00
2025-01-14;BNI TOUN;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:40:00;06:00
2025-01-14;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:47:00;06:00
2025-01-14;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51:00;06:00
2025-01-14;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48:00;06:00
2025-01-14;ML BOURG (CNSS);15 minutes Avant l’heure;1.0;plus cité enejeh;;L'horaire 06 h;06:11:00;06:00
2025-01-14;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:49:00;06:00
2025-01-14;ML BOURG (CITÉ ENAJEH);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:45:00;06:00
2025-01-14;MATEUR (JALTA);15 minutes Avant l’heure;1.0;plus cité encer;;L'horaire 06 h;05:57:00;06:00
2025-01-14;MATEUR CITÉ ENACER;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:36:00;06:00
2025-01-14;MATEUR TECHGUA +(GARRE ROUTIÈRE);15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:47:00;06:00
2025-01-14;K ANDALOUS 1;15 minutes Avant l’heure;1.0;k andalous+bach hamba+pont de bizerte;;L'horaire 06 h;05:54:00;06:00
2025-01-14;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:45:00;06:00
2025-01-14; ZHANA;20 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:33:00;06:00
2025-01-14;BNI NAFAA;20 minutes Avant l’heure;1.0;suite traveaux;;L'horaire 06 h;05:46:00;06:00
2025-01-14;SIDI THABET;15 minutes Avant l’heure;1.0;plus oued elil;;L'horaire 06 h;05:54:00;06:00
2025-01-14;CITE TADHAMEN;15 minutes Avant l’heure;1.0;plus elbesetine;;L'horaire 06 h;05:48:00;06:00
2025-01-14;CITE ELBASSATINE;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:43:00;06:00
2025-01-14;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:57:00;06:00
2025-01-14;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2025-01-14;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:41;06:00
2025-01-14;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51;06:00
2025-01-14;ML JEMIL EXT;15 minutes Avant l’heure;1.0;plus laazib;;L'horaire 06 h;05:46:00;06:00
2025-01-14;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48:00;06:00
2025-01-14;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:52:00;06:00
2025-01-14;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:43:00;06:00
2025-01-14;JDAIDA STCI;15 minutes Avant l’heure;1.0;plus tborba;;L'horaire 06 h;05:44:00;06:00
2025-01-14;TBORBA;15 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:40:00;06:00
2025-01-14;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;raoued+talla+zhana+khetmine;;L'horaire 06 h;05:44:00;06:00
2025-01-14;BIZERTE ADMI;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:58:00;08:00
2025-01-14;MATEUR ADM ;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:56:00;08:00
2025-01-14;JARZOUNA ADM;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:56:00;08:00
2025-01-14;ML BOURG ADM;15 minutes Avant l’heure;1.0;;;L'horaire 08h;07:58:00;08:00
2025-01-14;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:57:00;14:00
2025-01-14;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:34:00;14:00
2025-01-14;BNI TOUN;20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:49:00;14:00
2025-01-14;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-14;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-14;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:47:00;14:00
2025-01-14;ML BOURG (CNSS);15 minutes Avant l’heure;1.0;plus cité enejeh;;L'horaire 14h;13:51:00;14:00
2025-01-14;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2025-01-14;ML BOURG (CITÉ ENAJEH);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:55:00;14:00
2025-01-14;MATEUR (JALTA);15 minutes Avant l’heure;1.0;plus cité encer;;L'horaire 14h;13:45:00;14:00
2025-01-14;MATEUR TECHGUA +(GARRE ROUTIÈRE);15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:55:00;14:00
2025-01-14;K ANDALOUS 1;15 minutes Avant l’heure;1.0;k andalous+bach hamba+pont de bizerte;;L'horaire 14h;13:52:00;14:00
2025-01-14;TESKRAYA;20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46:00;14:00
2025-01-14; ZHANA;20 minutes Avant l’heure;1.0;;;L'horaire 14h;13:30:00;14:00
2025-01-14;BNI NAFAA;20 minutes Avant l’heure;1.0;suite traveaux;;L'horaire 14h;14:00:00;14:00
2025-01-14;SIDI THABET;15 minutes Avant l’heure;1.0;plus oued elil;;L'horaire 14h;13:36:00;14:00
2025-01-14;OUED LIL;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:34:00;14:00
2025-01-14;CITE TADHAMEN;15 minutes Avant l’heure;1.0;plus elbesetine;;L'horaire 14h;13:41:00;14:00
2025-01-14;CITE ELBASSATINE;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46:00;14:00
2025-01-14;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2025-01-14;7 NOVEMBRE STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:49:00;14:00
2025-01-14;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:43;14:00
2025-01-14;GARRE ROUTIÈRE TUNIS +HRIZA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:49;14:00
2025-01-14;ML JEMIL EXT;15 minutes Avant l’heure;1.0;plus laazib;;L'horaire 14h;13:52:00;14:00
2025-01-14;ML BOURG (TINJA) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46:00;14:00
2025-01-14;ML BOURG (SACEM) STCI;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:52:00;14:00
2025-01-14;ML BOURG GUENGLA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2025-01-14;JDAIDA STCI;15 minutes Avant l’heure;1.0;plus tborba;;L'horaire 14h;13:41:00;14:00
2025-01-14;TBORBA;15 minutes Avant l’heure;1.0;;;L'horaire 14h;13:41:00;14:00
2025-01-14;RAOUED+ BORJ TOUIL;15 minutes Avant l’heure;1.0;raoued+talla+zhana+khetmine;;L'horaire 14h;13:52:00;14:00
2025-01-15;JARZOUNA (BEN HAMED);20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2025-01-15;BLAT;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:25:00;22:00
2025-01-15;BNI TOUN;20 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2025-01-15;ML ABDERAHMEN+ML JEMIL INT;15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2025-01-15;ML BOURG (TRANSFAL);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48:00;22:00
2025-01-15;ML BOURG (OM HANI);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2025-01-15;JARZOUNA (CITÉ);15 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
